post_id,post_timestamp,comment_id,comment_timestamp,comment_username,comment_text,comment_scrape_date,comment_user_id,comment_like_count,comment_reply_count,comment_did_report_as_spam,comment_hashtags,comment_mentions,reply_id,reply_timestamp,reply_username,reply_text,reply_scrape_date,reply_user_id,reply_like_count,reply_hashtags,reply_mentions,scrape_date,text_for_analysis,sentiment_label,sentiment_score,toxicity_toxicity,toxicity_severe_toxicity,toxicity_obscene,toxicity_identity_attack,toxicity_insult,toxicity_threat,toxicity_sexual_explicit,misogyny_label,misogyny_score
2799021355674198559,2022-03-21T19:13:32.000Z,17945609578851356,2022-03-21T19:57:14.000Z,carahuntermla,"We have raised our concerns for delays at the Brackenburn clinic directly with the Minister, marched alongside the Trans community. Spoken with trans activists on their concerns and just this week advocated for improved access to life changing HRT for all who need it. If you feel like you’re not being updated enough, message my office with your email and we’re happy to feedback anything we’re working on. But to say we don’t care is wrong. Some of our members are transitioning, we know how important these issues are to them and the community across the North. We’ve been vocal and visible on these issues. That’s why I’m confused by your comments.",2025-03-08T10:45:30.432Z,20083423296.0,2.0,1.0,False,[],[],,,,,,,,,,2025-03-08 10:45:30.432000+00:00,"We have raised our concerns for delays at the Brackenburn clinic directly with the Minister, marched alongside the Trans community. Spoken with trans activists on their concerns and just this week advocated for improved access to life changing HRT for all who need it. If you feel like you’re not being updated enough, message my office with your email and we’re happy to feedback anything we’re working on. But to say we don’t care is wrong. Some of our members are transitioning, we know how important these issues are to them and the community across the North. We’ve been vocal and visible on these issues. That’s why I’m confused by your comments.",negative,0.6197919845581055,0.0003612081636674702,2.464870340190828e-05,0.00012558288290165365,0.00010481328354217112,0.00016403585323132575,3.304853817098774e-05,2.2684984287479892e-05,LABEL_0,0.9999704360961914
2799021355674198559,2022-03-21T19:13:32.000Z,17899457321536936,2022-03-21T20:01:49.000Z,doirefinn,Gorgeous xx,2025-03-08T10:45:30.432Z,1292808595.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:30.432000+00:00,Gorgeous xx,positive,0.8694871068000793,0.0005640300223603845,6.607305840589106e-05,0.0004795727727469057,0.00016583246178925037,0.0004891567514277995,9.315206261817366e-05,4.369176531326957e-05,LABEL_0,0.9999489784240723
2799021355674198559,2022-03-21T19:13:32.000Z,17951238076681416,2022-03-21T20:19:18.000Z,carahuntermla,"I agree, and we have raised your issues and concerns and will continue to do so. I work with Trans constituents on a daily basis, especially on concerns surrounding LGBT+ mental health and housing needs. the health waiting lists are an absolute disgrace. They’re horrific. We’re with you on this. Our record shows that too and will continue to. If there’s anything further specific you’d like raised, just email me.",2025-03-08T10:45:30.432Z,20083423296.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:30.432000+00:00,"I agree, and we have raised your issues and concerns and will continue to do so. I work with Trans constituents on a daily basis, especially on concerns surrounding LGBT+ mental health and housing needs. the health waiting lists are an absolute disgrace. They’re horrific. We’re with you on this. Our record shows that too and will continue to. If there’s anything further specific you’d like raised, just email me.",negative,0.952093243598938,0.009714717976748943,0.003930843435227871,0.00298680504783988,0.005510008428245783,0.004035698249936104,0.006143796257674694,0.0038491112645715475,LABEL_0,0.9999703168869019
2799587095902929426,2022-03-22T13:47:46.000Z,17883059345632130,2022-03-22T14:50:00.000Z,jordanrmckay_,I know it’s outside of your constituency but will the All-Island rail review include the need for Belfast International to have a rail connection?,2025-03-08T10:45:29.285Z,190066581.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.285000+00:00,I know it’s outside of your constituency but will the All-Island rail review include the need for Belfast International to have a rail connection?,neutral,0.6703646183013916,0.0004374892741907388,2.878310260712169e-05,0.00016645537107251585,0.00013196746294852346,0.00022388911747839302,4.555182022158988e-05,2.3862876332714222e-05,LABEL_0,0.9999754428863525
2799587095902929426,2022-03-22T13:47:46.000Z,17938404244966384,2022-03-22T17:54:53.000Z,paul.kyte,"Think it would be great if there was stops in from derry/l'derry in strathfoyle, Eglinton, greysteel and ballykelly more people would use rail transport then that live in these area's even to go to places and back like to Coleraine, portrush and belfast.",2025-03-08T10:45:29.285Z,6327220419.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.285000+00:00,"Think it would be great if there was stops in from derry/l'derry in strathfoyle, Eglinton, greysteel and ballykelly more people would use rail transport then that live in these area's even to go to places and back like to Coleraine, portrush and belfast.",positive,0.34520047903060913,0.0004276263352949172,1.9892468117177486e-05,0.00013268795737531036,8.607605559518561e-05,0.00021199385810177773,2.967879845527932e-05,2.2578817151952535e-05,LABEL_0,0.9999476671218872
2801079448570654850,2022-03-24T15:11:53.000Z,17917686113500333,2022-03-25T11:45:03.000Z,periodpovertyni,Well done! 👏👏👏,2025-03-08T10:45:29.163Z,9689312914.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,Well done! 👏👏👏,positive,0.9286342859268188,0.0004731957451440394,2.9145245207473636e-05,0.00019758439157158136,0.00011409257422201335,0.0002675866417121142,4.5570850488729775e-05,2.549977034504991e-05,LABEL_0,0.9999690055847168
2801079448570654850,2022-03-24T15:11:53.000Z,17946679159891711,2022-03-24T20:40:52.000Z,banterbailey,Congratulations ❤️,2025-03-08T10:45:29.163Z,5093111.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,Congratulations ❤️,positive,0.9305826425552368,0.0007056980393826962,3.7882062315475196e-05,0.00031100044725462794,0.00014387974806595594,0.00034849176881834865,6.045616464689374e-05,3.685066621983424e-05,LABEL_0,0.9999617338180542
2801079448570654850,2022-03-24T15:11:53.000Z,17945869660870012,2022-03-27T22:40:12.000Z,samantha.scullion1,❤️❤️❤️,2025-03-08T10:45:29.163Z,7096571617.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,❤️❤️❤️,positive,0.816160261631012,0.0010484802769497037,2.9013299354119226e-05,0.00021565599308814853,0.00014419370563700795,0.0003687817370519042,6.700643280055374e-05,3.1919957109494135e-05,LABEL_0,0.9999682903289795
2801079448570654850,2022-03-24T15:11:53.000Z,17930811089113777,2022-03-25T12:01:02.000Z,gracersb,❤️❤️❤️🔥,2025-03-08T10:45:29.163Z,213093448.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,❤️❤️❤️🔥,positive,0.8392004370689392,0.0009490208467468619,4.301162698538974e-05,0.0003601916541811079,0.00016860065807122737,0.00040036370046436787,7.81745184212923e-05,4.1661649447632954e-05,LABEL_0,0.9999679327011108
2801079448570654850,2022-03-24T15:11:53.000Z,17942142127815984,2022-03-25T11:43:20.000Z,menstruationmatters_,❤️❤️❤️❤️,2025-03-08T10:45:29.163Z,4176233811.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,❤️❤️❤️❤️,positive,0.8372958898544312,0.0010394200216978788,3.181307693012059e-05,0.0002258993627037853,0.00014787229883950204,0.0003574671281967312,6.94658447173424e-05,3.663684765342623e-05,LABEL_0,0.9999657869338989
2801079448570654850,2022-03-24T15:11:53.000Z,18200903014153318,2022-03-24T17:11:33.000Z,menopausalmermaids,Brilliant 👏👏👏,2025-03-08T10:45:29.163Z,13027720140.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,Brilliant 👏👏👏,positive,0.8937807679176331,0.0006439325516112149,1.9343235180713236e-05,0.00015277911734301597,9.916615817928687e-05,0.0003517962759360671,3.400428613531403e-05,2.25736694119405e-05,LABEL_0,0.9999644756317139
2801079448570654850,2022-03-24T15:11:53.000Z,17928189794170393,2022-03-24T17:31:59.000Z,sons_of_amo,❤️🙌,2025-03-08T10:45:29.163Z,2559530298.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,❤️🙌,positive,0.7228184938430786,0.0011507099261507392,3.5054126783506945e-05,0.00032823358196765184,0.00018727884162217379,0.0006379343685694039,6.568481330759823e-05,3.1386134651256725e-05,LABEL_0,0.999961256980896
2801079448570654850,2022-03-24T15:11:53.000Z,17922061979332389,2022-03-24T17:19:26.000Z,nexus.ni,"Amazing, well done @carahuntermla 👏",2025-03-08T10:45:29.163Z,8667648665.0,1.0,0.0,False,[],['@carahuntermla'],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,"Amazing, well done @carahuntermla 👏",positive,0.8344915509223938,0.0004922794760204852,2.1321780877769925e-05,0.00011443698895163834,0.00011305075167911127,0.00022091050050221384,3.141919296467677e-05,1.8879542039940134e-05,LABEL_0,0.9999561309814453
2801079448570654850,2022-03-24T15:11:53.000Z,18230825965097254,2022-03-24T15:59:28.000Z,littleoaksbookshop,Fantastic!!!!! 👏,2025-03-08T10:45:29.163Z,36170445296.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,Fantastic!!!!! 👏,positive,0.9105811715126038,0.0006873309030197561,2.6918783987639472e-05,0.00017249489610549062,0.00011423638352425769,0.0002689473330974579,4.973127579432912e-05,2.4927287086029537e-05,LABEL_0,0.9999501705169678
2801079448570654850,2022-03-24T15:11:53.000Z,18222939448119135,2022-03-24T15:27:52.000Z,gage_elmo,Stars the lotta yis,2025-03-08T10:45:29.163Z,488946255.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.163000+00:00,Stars the lotta yis,neutral,0.41264447569847107,0.014242416247725487,8.046632865443826e-05,0.0020117806270718575,0.00013894701260142028,0.006739254109561443,0.00028836686396971345,0.0002637792204041034,LABEL_0,0.9999665021896362
2801227328472123729,2022-03-24T20:05:42.000Z,17908326611362628,2022-03-24T21:05:49.000Z,maverick.caz,Love this image Cara! 👏🏼🤍,2025-03-08T10:45:29.006Z,42707444.0,1.0,1.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.006000+00:00,Love this image Cara! 👏🏼🤍,positive,0.9342483282089233,0.0006285404087975621,0.00016223704733420163,0.0013608697336167097,0.00017287442460656166,0.0005827894783578813,0.00014859910879749805,0.00015408734907396138,LABEL_0,0.9999634027481079
2801227328472123729,2022-03-24T20:05:42.000Z,17926791617179770,2022-03-27T15:55:57.000Z,robert.boyd.71653,“and all who have periods”? I think women & girls pretty much cover that. Men & boys don’t have periods. End of….,2025-03-08T10:45:29.006Z,15909882135.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.006000+00:00,“and all who have periods”? I think women & girls pretty much cover that. Men & boys don’t have periods. End of….,negative,0.5306423902511597,0.008532027713954449,0.0006475568516179919,0.0016393782570958138,0.0024767417926341295,0.0015172751154750586,0.00114991154987365,0.005701726768165827,LABEL_0,0.9998055100440979
2801227328472123729,2022-03-24T20:05:42.000Z,17898399491496428,2022-03-24T23:06:51.000Z,barrymckennauk,Why would anyone vote against this,2025-03-08T10:45:29.006Z,7580708538.0,0.0,1.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.006000+00:00,Why would anyone vote against this,negative,0.8746830224990845,0.00042601715540513396,3.7950325349811465e-05,0.00024648982798680663,0.00010921699868049473,0.00023183226585388184,5.602525925496593e-05,3.124064824078232e-05,LABEL_0,0.999977707862854
2801227328472123729,2022-03-24T20:05:42.000Z,18012564028376672,2022-03-24T20:20:15.000Z,sons_of_amo,Great 📸,2025-03-08T10:45:29.006Z,2559530298.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:29.006000+00:00,Great 📸,positive,0.8385608196258545,0.0006354731158353388,2.9852719308109954e-05,0.00023186675389297307,0.0001301948504988104,0.0004448056570254266,3.6065153835806996e-05,3.9977436244953424e-05,LABEL_0,0.9999653100967407
2801227328472123729,2022-03-24T20:05:42.000Z,17898399491496428,,barrymckennauk,,,,,,,,,1.7926664543070584e+16,2022-03-25T10:46:22.000Z,kalonviridity,@barrymckennauk some politicians value money over people so wouldn't see a benefit of this,2025-03-08T10:45:29.006Z,1616721860.0,0.0,[],['@barrymckennauk'],2025-03-08 10:45:29.006000+00:00,@barrymckennauk some politicians value money over people so wouldn't see a benefit of this,negative,0.8080101609230042,0.0004892036085948348,1.7181344446726143e-05,0.00011005640408257023,7.540767546743155e-05,0.00021129968808963895,2.573338679212611e-05,1.8526765416027047e-05,LABEL_0,0.9999786615371704
2801227328472123729,2022-03-24T20:05:42.000Z,17908326611362628,,maverick.caz,,,,,,,,,1.7934300620024192e+16,2022-03-25T19:54:51.000Z,carahuntermla,@maverick.caz thanks gal! Love it 🥰,2025-03-08T10:45:29.006Z,20083423296.0,0.0,[],['@maverick.caz'],2025-03-08 10:45:29.006000+00:00,@maverick.caz thanks gal! Love it 🥰,positive,0.9118337631225586,0.0006813889485783875,1.9881144908140413e-05,0.0001457459293305874,9.077140566660091e-05,0.0003211902512703091,2.9804334189975634e-05,3.745763024198823e-05,LABEL_0,0.9999364614486694
2801956947265516490,2022-03-25T20:15:19.000Z,17955178375665067,2022-03-25T20:28:36.000Z,eastie10,🔥,2025-03-08T10:45:28.997Z,435051557.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.997000+00:00,🔥,neutral,0.4151190519332886,0.0008034899947233498,0.00012428223271854222,0.0016234670765697956,0.0003345004515722394,0.0016129460418596864,0.00014538282994180918,7.236729288706556e-05,LABEL_0,0.9999662637710571
2801956947265516490,2022-03-25T20:15:19.000Z,17909080898517331,2022-03-25T21:11:07.000Z,conorhouston0,"Thank you my friend - the honour was mine! You are a passionate, capable & brilliant politician 🙌",2025-03-08T10:45:28.997Z,5870695528.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.997000+00:00,"Thank you my friend - the honour was mine! You are a passionate, capable & brilliant politician 🙌",positive,0.9338244199752808,0.0011938443640246987,1.3920161109126639e-05,0.0001787831715773791,6.007376578054391e-05,0.0006715536001138389,1.8951679521705955e-05,2.7623511414276436e-05,LABEL_0,0.9999740123748779
2802517594202125664,2022-03-26T14:49:13.000Z,17911989704455013,2022-03-26T15:01:01.000Z,eoinfbarry,Good luck Cara!,2025-03-08T10:45:28.684Z,6841951417.0,1.0,1.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.684000+00:00,Good luck Cara!,positive,0.8745534420013428,0.0009453632519580424,8.752319263294339e-05,0.0003507724904920906,0.0002106208266923204,0.0005801378865726292,0.00015286261623259634,0.00010922544606728479,LABEL_0,0.999958872795105
2802517594202125664,2022-03-26T14:49:13.000Z,17912719958315817,2022-03-26T22:57:58.000Z,bradyrj1,Keep up the good work @carahuntermla,2025-03-08T10:45:28.684Z,728292174.0,0.0,0.0,False,[],['@carahuntermla'],,,,,,,,,,2025-03-08 10:45:28.684000+00:00,Keep up the good work @carahuntermla,positive,0.7488796710968018,0.0003974087303504348,2.4595354261691682e-05,0.00013912598660681397,0.00010129488509846851,0.00027498402050696313,3.6259931221138686e-05,2.3774244255037047e-05,LABEL_0,0.9999713897705078
2802517594202125664,2022-03-26T14:49:13.000Z,17911989704455013,,eoinfbarry,,,,,,,,,1.7952456082695526e+16,2022-03-26T15:54:46.000Z,carahuntermla,@eoinfbarry Thanks so much Eoin!,2025-03-08T10:45:28.684Z,20083423296.0,1.0,[],['@eoinfbarry'],2025-03-08 10:45:28.684000+00:00,@eoinfbarry Thanks so much Eoin!,positive,0.8601259589195251,0.00034833233803510666,2.382571983616799e-05,0.00014273804845288396,8.514173532603309e-05,0.00021552876569330692,3.3424385037506e-05,2.4760585802141577e-05,LABEL_0,0.9999740123748779
2803313001844852286,2022-03-27T17:09:33.000Z,17945669785868875,2022-03-27T18:44:08.000Z,nerdxbyxnature,You’ll definitely be getting me & my Husband’s vote 👏 You genuinely care about people ❤️ Keep up the amazing work that you do 👏🏻,2025-03-08T10:45:28.675Z,232527221.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.675000+00:00,You’ll definitely be getting me & my Husband’s vote 👏 You genuinely care about people ❤️ Keep up the amazing work that you do 👏🏻,positive,0.9211933016777039,0.0005898895906284451,1.9814291590591893e-05,0.00017063002451322973,7.427981472574174e-05,0.000184326694579795,2.9818835173500702e-05,2.5829420337686315e-05,LABEL_0,0.9999721050262451
2803313001844852286,2022-03-27T17:09:33.000Z,17918445785497325,2022-03-27T18:04:15.000Z,istanbu_l34.34,Super nice,2025-03-08T10:45:28.675Z,5452760675.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.675000+00:00,Super nice,positive,0.711919903755188,0.000690129236318171,1.9270195480203256e-05,0.00014245888451114297,0.00010872934217331931,0.0002907094021793455,3.571069464669563e-05,1.972643076442182e-05,LABEL_0,0.9999703168869019
2803313001844852286,2022-03-27T17:09:33.000Z,17853571706732631,2022-03-27T18:04:19.000Z,istanbu_l34.34,❤️,2025-03-08T10:45:28.675Z,5452760675.0,0.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.675000+00:00,❤️,positive,0.58144211769104,0.001333252526819706,3.38492427545134e-05,0.0003309351741336286,0.0001838551979744807,0.0005988431512378156,6.351249612635002e-05,3.1471372494706884e-05,LABEL_0,0.9999500513076782
2804534796660813298,2022-03-29T09:37:03.000Z,17971393696544629,2022-03-29T21:09:34.000Z,1garrettgreene,"When they go low, you go higher ...",2025-03-08T10:45:28.525Z,6061940250.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.525000+00:00,"When they go low, you go higher ...",neutral,0.556964635848999,0.0010501096257939935,2.3432266971212812e-05,0.00016912507999222726,0.00012207409599795938,0.00030666321981698275,7.66203593229875e-05,3.4820772270904854e-05,LABEL_0,0.9999620914459229
2804534796660813298,2022-03-29T09:37:03.000Z,17912483546452593,2022-03-29T09:46:33.000Z,irishadventurerider,Sad people.,2025-03-08T10:45:28.525Z,4348202075.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.525000+00:00,Sad people.,negative,0.9336826205253601,0.30309364199638367,4.993766560801305e-05,0.0010387285146862268,0.0002488106256350875,0.24737846851348877,0.00021333599579520524,8.960590639617294e-05,LABEL_0,0.9999629259109497
2804534796660813298,2022-03-29T09:37:03.000Z,18154723015241960,2022-03-29T09:51:32.000Z,mickylafferty,"Disgraceful, such sad pathetic people",2025-03-08T10:45:28.525Z,4911760134.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.525000+00:00,"Disgraceful, such sad pathetic people",negative,0.9593309164047241,0.993108868598938,0.0003899814037140459,0.010718196630477905,0.0014435971388593316,0.9842996597290039,0.0008072754717431962,0.0007308448548428714,LABEL_0,0.9999703168869019
2804534796660813298,2022-03-29T09:37:03.000Z,17931248675122305,2022-03-29T09:53:12.000Z,mccannmark37,"Absolutely disgraceful I'm disgusted by that behaviour, as a unionist I feel ashamed right now hearing and reading about other incidents it's despicable these people are undemocratic thugs, I hope you're ok Cara",2025-03-08T10:45:28.525Z,6733382053.0,2.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.525000+00:00,"Absolutely disgraceful I'm disgusted by that behaviour, as a unionist I feel ashamed right now hearing and reading about other incidents it's despicable these people are undemocratic thugs, I hope you're ok Cara",negative,0.9650008678436279,0.6004968881607056,0.0002285613736603409,0.009486999362707138,0.0015652448637410998,0.4282025694847107,0.00034408422652632,0.0004975920892320573,LABEL_0,0.9999762773513794
2804534796660813298,2022-03-29T09:37:03.000Z,17951127193783805,2022-03-29T10:07:21.000Z,lena_rose_florist,Disgraceful ...keep your head up Hun  x,2025-03-08T10:45:28.525Z,13068343897.0,1.0,0.0,False,[],[],,,,,,,,,,2025-03-08 10:45:28.525000+00:00,Disgraceful ...keep your head up Hun  x,negative,0.9418287873268127,0.3329046070575714,9.932752436725423e-05,0.001457016565836966,0.0004824285861104727,0.24714845418930054,0.002315487479791045,0.00048377321218140423,LABEL_0,0.9999680519104004
